name,url
miracle fruit,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1171/miracle-fruit
molybdenum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1249/molybdenum
moneywort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-43/moneywort
monolaurin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1149/monolaurin
monterey pine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-101/monterey-pine
moringa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1242/moringa
mormon tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-569/mormon-tea
motherwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-126/motherwort
mountain ash,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-571/mountain-ash
mountain flax,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-328/mountain-flax
mountain laurel,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-573/mountain-laurel
mouse-ear hawkweed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-133/mouse-ear-hawkweed
mugwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-123/mugwort
muira puama,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-574/muira-puama
mullein,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-572/mullein
musk,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-575/musk
myrcia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1469/myrcia
myrrh,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-570/myrrh
myrtle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-556/myrtle
"n,n-dmpea",https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1583/n-n-dmpea
n-acetyl cysteine (nac),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1018/n-acetyl-cysteine-nac
n-methyltyramine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1588/n-methyltyramine
nadh,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1016/nadh
nasturtium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-526/nasturtium
nattokinase,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1084/nattokinase
neem,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-577/neem
nerve root,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-578/nerve-root
new jersey tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-579/new-jersey-tea
new zealand green-lipped mussel,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-830/new-zealand-green-lipped-mussel
niacin and niacinamide (vitamin b3),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-924/niacin-and-niacinamide-vitamin-b3
niacinamide,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1534/niacinamide
niauli oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-580/niauli-oil
nickel,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1223/nickel
nicotinamide riboside,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1560/nicotinamide-riboside
nikko maple,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1147/nikko-maple
noni,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-758/noni
northern prickly ash,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-73/northern-prickly-ash
norway spruce,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-442/norway-spruce
nutmeg and mace,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-788/nutmeg-and-mace
nux vomica,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-58/nux-vomica
oak moss,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-107/oak-moss
oats,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-814/oats
octacosanol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-499/octacosanol
octopamine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1590/octopamine
oleander,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-789/oleander
oleic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1614/oleic-acid
olive,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-233/olive
olive oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1689/olive-oil
omega-6 fatty acids,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-496/omega-6-fatty-acids
onion,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-643/onion
oolong tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1099/oolong-tea
orchic extract,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1014/orchic-extract
oregano,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-644/oregano
oregon grape,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-493/oregon-grape
oriental arborvitae,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-105/oriental-arborvitae
ornamental marigold,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-238/ornamental-marigold
ornithine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-200/ornithine
ornithine ketoglutarate (okg),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-642/ornithine-ketoglutarate-okg
orris,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-645/orris
oscillococcinum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1080/oscillococcinum
osha,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-959/osha
ostarine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1564/ostarine
ostrich fern,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-492/ostrich-fern
oswego tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-169/oswego-tea
ox-eye daisy,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-60/ox-eye-daisy
padang cassia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1555/padang-cassia
pagoda tree,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-262/pagoda-tree
palm oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1139/palm-oil
palmitoylethanolamide (pea),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1596/palmitoylethanolamide-pea
panax ginseng,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1000/panax-ginseng
panax notoginseng,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-906/panax-notoginseng
pancreatic enzyme products,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-254/pancreatic-enzyme-products
pangamic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-490/pangamic-acid
pantethine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1061/pantethine
pantothenic acid (vitamin b5),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-853/pantothenic-acid-vitamin-b5
pao pereira,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1501/pao-pereira
papain,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-69/papain
papaya,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-488/papaya
para-aminobenzoic acid (paba),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1004/para-aminobenzoic-acid-paba
pareira,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-487/pareira
parsley,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-792/parsley
parsley piert,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-485/parsley-piert
parsnip,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-191/parsnip
partridgeberry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-745/partridgeberry
passionflower,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-871/passionflower
pata de vaca,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1499/pata-de-vaca
patchouli oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-213/patchouli-oil
pau d'arco,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-647/pau-darco
pea protein,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1561/pea-protein
peanut oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-483/peanut-oil
pear,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-482/pear
pectin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-500/pectin
pedunculate oak,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1548/pedunculate-oak
pellitory,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-185/pellitory
pellitory-of-the-wall,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-481/pellitory-of-the-wall
pennyroyal,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-480/pennyroyal
peony,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-32/peony
peppermint,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-705/peppermint
perilla,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-477/perilla
perillyl alcohol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1161/perillyl-alcohol
periwinkle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-476/periwinkle
peru balsam,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-475/peru-balsam
peyote,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-473/peyote
phaseolus vulgaris,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-689/phaseolus-vulgaris
pheasant's eye,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-183/pheasants-eye
phellodendron,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1095/phellodendron
phenethylamine (pea),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1274/phenethylamine-pea
phenibut,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1184/phenibut
phenpromethamine - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1643/phenpromethamine-%5bfast-facts%5d
phenylalanine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-653/phenylalanine
phlorizin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1466/phlorizin
phosphate salts,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-735/phosphate-salts
phosphatidylcholine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-501/phosphatidylcholine
phosphatidylserine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-992/phosphatidylserine
phytase,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1619/phytase
picamilon,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1582/picamilon
picrorhiza,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1082/picrorhiza
pilates,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1375/pilates
pimpinella,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-219/pimpinella
pinellia ternata,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1093/pinellia-ternata
pink root,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-858/pink-root
pipsissewa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-102/pipsissewa
piracetam,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1597/piracetam
pitcher plant,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-103/pitcher-plant
plant sterols,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1537/plant-sterols
pleurisy root,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-469/pleurisy-root
plum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1594/plum
podophyllum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-806/podophyllum
poinsettia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-470/poinsettia
poison ivy,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-468/poison-ivy
pokeweed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-220/pokeweed
polarity therapy,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1235/polarity-therapy
policosanol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-137/policosanol
polydextrose,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1494/polydextrose
polypodium leucotomos,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1152/polypodium-leucotomos
pomegranate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-392/pomegranate
poplar,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-245/poplar
poppy seed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1503/poppy-seed
poria mushroom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-246/poria-mushroom
potassium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-851/potassium
potato,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-809/potato
potentilla,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-52/potentilla
pregnenolone,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-98/pregnenolone
premorse,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-131/premorse
prickly pear cactus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-880/prickly-pear-cactus
procaine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-391/procaine
progesterone,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-760/progesterone
proline,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1620/proline
propionyl-l-carnitine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-803/propionyl-l-carnitine
propolis,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-390/propolis
proteolytic enzymes (proteases),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1623/proteolytic-enzymes-proteases
psilocybin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1654/psilocybin
pu-erh tea,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1169/pu-erh-tea
pulsatilla,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-633/pulsatilla
pumpkin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-810/pumpkin
purple loosestrife,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-389/purple-loosestrife
purple nut sedge,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1297/purple-nut-sedge
pygeum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-388/pygeum
pyrethrum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-387/pyrethrum
pyridoxine (vitamin b6),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-934/pyridoxine-vitamin-b6
pyruvate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-34/pyruvate
quassia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-290/quassia
quebracho blanco,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-386/quebracho-blanco
queen's delight,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-660/queens-delight
quercetin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-294/quercetin
quillaia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-385/quillaia
quince,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-384/quince
quinoa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1468/quinoa
rabdosia rubescens,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1140/rabdosia-rubescens
radish,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-502/radish
raspberry ketone,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1262/raspberry-ketone
rauvolfia vomitoria,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1546/rauvolfia-vomitoria
rauwolscine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1641/rauwolscine
red clover,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-308/red-clover
red maple,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-184/red-maple
red raspberry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-309/red-raspberry
red sandalwood,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-383/red-sandalwood
red soapwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-25/red-soapwort
red yeast rice,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-925/red-yeast-rice
red-spur valerian,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-7/red-spur-valerian
reed herb,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-152/reed-herb
rehmannia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1155/rehmannia
reishi mushroom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-905/reishi-mushroom
resveratrol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-307/resveratrol
rhatany,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-382/rhatany
rhodiola,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-883/rhodiola
rhubarb,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-214/rhubarb
riboflavin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-957/riboflavin
ribose,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-827/ribose
rice bran,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-852/rice-bran
rice bran arabinoxylan compound,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-271/rice-bran-arabinoxylan-compound
rice protein,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1568/rice-protein
rna and dna,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-804/rna-and-dna
rock rose,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1153/rock-rose
roman chamomile,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-752/roman-chamomile
rooibos,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-143/rooibos
rose geranium oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-153/rose-geranium-oil
rose hip,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-839/rose-hip
rosemary,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-154/rosemary
royal jelly,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-503/royal-jelly
rue,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-885/rue
rupturewort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-87/rupturewort
rusty-leaved rhododendron,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-27/rusty-leaved-rhododendron
rutin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-270/rutin
rye grass,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-466/rye-grass
s-23 - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1652/s-23-%5bfast-facts%5d
saccharomyces boulardii,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-332/saccharomyces-boulardii
safed musli,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1268/safed-musli
safflower,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-96/safflower
saffron,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-844/saffron
sage,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-504/sage
saigon cinnamon,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1552/saigon-cinnamon
salacia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1106/salacia
salatrim,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1498/salatrim
salep,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-381/salep
salvia divinorum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1043/salvia-divinorum
same,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-786/same
samphire,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-380/samphire
sandy everlasting,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-505/sandy-everlasting
sangre de grado,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-755/sangre-de-grado
sanicle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-86/sanicle
sarsaparilla,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-379/sarsaparilla
sassafras,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-674/sassafras
savin tops,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-378/savin-tops
saw palmetto,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-971/saw-palmetto
scarlet pimpernel,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-377/scarlet-pimpernel
sceletium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1259/sceletium
schisandra,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-376/schisandra
schizonepeta,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1102/schizonepeta
scopolia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-236/scopolia
scotch broom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-375/scotch-broom
scotch thistle,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-125/scotch-thistle
scurvy grass,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-373/scurvy-grass
sea buckthorn,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-765/sea-buckthorn
sea moss,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1691/sea-moss
secretin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-186/secretin
securinega suffruticosa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1551/securinega-suffruticosa
selenium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1003/selenium
self-heal,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-130/self-heal
senega,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-679/senega
senna,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-652/senna
serine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1615/serine
serrapeptase,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1115/serrapeptase
sesame,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1514/sesame
sessile oak,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1549/sessile-oak
shark cartilage,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-909/shark-cartilage
shark liver oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-956/shark-liver-oil
shea butter,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1512/shea-butter
shellac,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-90/shellac
shepherd's purse,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-51/shepherds-purse
shiitake mushroom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-680/shiitake-mushroom
siberian cocklebur,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1518/siberian-cocklebur
sida cordifolia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-837/sida-cordifolia
silicon,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1096/silicon
simaruba,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-371/simaruba
sitostanol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-862/sitostanol
skullcap,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-986/skullcap
skunk cabbage,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-91/skunk-cabbage
slippery elm,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-978/slippery-elm
smartweed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-129/smartweed
smooth alder,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1042/smooth-alder
snake skin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1521/snake-skin
sodium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1535/sodium
sodium bicarbonate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1470/sodium-bicarbonate
sodium tetrachloroaurate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1603/sodium-tetrachloroaurate
solomon's seal,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-128/solomons-seal
sorghum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-597/sorghum
sorrel,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-718/sorrel
soy,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-975/soy
soybean oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-196/soybean-oil
spanish broom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-368/spanish-broom
spanish origanum oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-681/spanish-origanum-oil
spearmint,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-845/spearmint
spinach,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-365/spinach
spiny restharrow,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-439/spiny-restharrow
spleen extract,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1015/spleen-extract
